Row_ID,date,state,state_name,death,deathConfirmed,deathIncrease,hospitalizedCurrently,hospitalizedCumulative,hospitalizedIncrease,inIcuCurrently,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,negative,negativeIncrease,totalTestResults,totalTestResultsIncrease,totalTestsViral,totalTestsViralIncrease,totalTestsPeopleViral,totalTestsPeopleViralIncrease,recovered
16380,2020-12-21,MP,Northern Mariana Islands,2,2,0,0,4,0,0,0,116,116,1,17429,0,17545,1,26131,0,17542,0,29
16381,2020-12-21,MS,Mississippi,4411,3646,2,1307,8039,138,326,189,195500,139944,1167,1127658,47998,1323158,49165,1267602,53673,0,0,154669
16382,2020-12-21,MT,Montana,881,0,16,253,3280,19,64,31,77324,0,154,0,0,758979,3688,758979,3688,0,0,68440
16383,2020-12-21,NC,North Carolina,6240,5940,16,2817,0,0,659,0,483647,446795,4479,0,0,6238603,52375,6238603,52375,0,0,0
16384,2020-12-21,ND,North Dakota,1239,0,2,158,3400,6,18,0,90121,87702,82,281986,0,1204292,1428,1269206,1611,369688,48,86233
16385,2020-12-21,NE,Nebraska,1486,0,11,582,4992,15,0,0,156382,0,967,663318,1807,1640048,7601,1640048,7601,820099,2780,93640
16386,2020-12-21,NH,New Hampshire,656,0,0,278,889,0,0,0,37388,28447,846,458576,1490,968602,5351,968602,5351,487023,2067,30044
16387,2020-12-21,NJ,New Jersey,18223,16315,29,3607,45284,102,727,481,479443,435763,3686,6859760,187281,7339203,190967,7295523,199818,0,0,0
16388,2020-12-21,NM,New Mexico,2180,0,9,796,8846,113,0,0,130808,0,815,0,0,1841584,8259,1841584,8259,0,0,55803
16389,2020-12-21,NV,Nevada,2787,0,6,1996,0,0,437,297,205884,205884,1939,908046,5525,1959658,18610,0,0,1113930,7464,0
16390,2020-12-21,NY,New York,28709,0,111,6331,0,0,1095,613,857049,0,9007,0,0,23474668,156510,0,0,0,0,0
16391,2020-12-21,OH,Ohio,8122,7423,75,4758,35048,301,1126,792,629354,570774,6548,0,0,7290873,46455,7290873,46455,0,0,454354
16392,2020-12-21,OK,Oklahoma,2218,0,6,1704,15358,49,455,0,263434,0,2596,2198748,0,2462182,2596,2455624,0,0,0,224672
16393,2020-12-21,OR,Oregon,1341,0,1,602,5837,0,116,66,102930,0,1116,0,0,2415804,0,2415804,0,0,0,0
16394,2020-12-21,PA,Pennsylvania,13981,0,57,6090,0,0,1217,738,563589,511985,7887,3160075,14519,7038666,52211,0,0,3672060,21299,343789
16395,2020-12-21,PR,Puerto Rico,1382,1141,14,520,0,0,94,104,68849,65064,416,305972,0,374821,416,415664,0,0,0,57407
16396,2020-12-21,RI,Rhode Island,1670,0,11,429,5986,164,57,36,80231,0,419,525741,1649,1856717,7193,0,0,605972,2068,0
16397,2020-12-21,SC,South Carolina,4962,4587,27,1523,13466,22,324,165,275733,255210,2327,2640894,17289,2916627,19616,2896104,19465,0,0,137590
16398,2020-12-21,SD,South Dakota,1381,0,20,344,5429,18,70,31,95074,86934,347,267246,688,577054,1933,577054,1933,362320,1035,85320
16399,2020-12-21,TN,Tennessee,6136,5427,65,2995,13796,51,789,415,529578,474343,9891,0,0,5340916,58714,5340916,58714,0,0,438036
16400,2020-12-21,TX,Texas,25415,0,67,10009,0,0,2767,0,1591948,1413684,10280,0,0,12825700,144933,12825700,144933,0,0,1279067
16401,2020-12-21,UT,Utah,1161,0,6,584,10102,63,195,0,252783,0,1819,1261638,4204,2129065,10039,2129065,10039,1490136,5737,194475
16402,2020-12-21,VA,Virginia,4654,4192,4,2442,16948,70,530,282,310890,265785,4042,0,0,3975016,37048,0,0,0,0,0
16403,2020-12-21,VI,U.S. Virgin Islands,23,0,0,0,0,0,0,0,1921,0,0,31745,0,33666,0,0,0,33748,0,1752
16404,2020-12-21,VT,Vermont,111,111,0,27,0,0,6,0,6534,6374,91,247280,1808,656484,4943,656484,4943,253654,1901,4236
16405,2020-12-21,WA,Washington,3104,0,0,1175,13391,0,258,137,222600,214466,0,0,0,3503577,0,0,0,0,0,0
16406,2020-12-21,WI,Wisconsin,4751,4425,8,1308,20168,48,272,0,494353,458612,1629,2299265,5067,5088920,24235,0,0,2757877,6502,418587
16407,2020-12-21,WV,West Virginia,1129,1028,1,695,0,0,167,71,73337,60678,995,0,0,1393204,10314,1393204,10314,0,0,49331
16408,2020-12-21,WY,Wyoming,351,0,0,162,1018,11,0,0,42118,36392,456,154943,1438,473519,9766,473519,9766,191335,2070,39820
16409,2020-12-22,AK,Alaska,194,194,10,121,948,11,0,13,43001,0,438,0,0,1215282,14305,1215282,14305,0,0,0
16410,2020-12-22,AL,Alabama,4452,3910,63,2527,31305,311,0,0,329811,268339,4979,1532640,7130,1800979,10678,0,0,1800979,10678,183625
16411,2020-12-22,AR,Arkansas,3338,2910,43,1103,10651,81,353,173,205048,172782,1941,1785196,7339,1957978,8449,1957978,8449,0,0,179706
16412,2020-12-22,AS,American Samoa,0,0,0,0,0,0,0,0,0,0,0,2140,0,2140,0,2140,0,0,0,0
16413,2020-12-22,AZ,Arizona,8125,7406,153,4019,33619,424,943,644,467215,447097,5870,2233751,9375,4690016,31430,4690016,31430,2680848,14818,0
16414,2020-12-22,CA,California,22923,0,247,18961,0,0,3861,0,1925007,1925007,32659,0,0,30190182,329778,30190182,329778,0,0,0
16415,2020-12-22,CO,Colorado,4369,3747,0,1358,17481,253,0,0,313552,300691,2516,1756103,7399,4110742,34321,0,0,2056794,9673,0
16416,2020-12-22,CT,Connecticut,5703,4613,27,1159,0,0,0,0,168960,158957,1583,0,0,4290912,47895,4290912,47895,0,0,0
16417,2020-12-22,DC,District of Columbia,744,0,2,256,0,0,76,23,26900,0,160,0,0,840202,6064,0,0,344362,1195,19275
16418,2020-12-22,DE,Delaware,872,772,1,433,0,0,61,0,51623,49627,567,436652,1604,910372,4808,0,0,488275,2171,0
16419,2020-12-22,FL,Florida,21052,0,76,5634,61279,326,0,0,1202660,1052149,10204,7120966,37852,14833408,105361,13233782,101519,8323626,48056,0
16420,2020-12-22,GA,Georgia,10463,9503,64,4137,39836,334,0,0,600517,518902,9079,0,0,5049355,50049,5049355,50049,0,0,0
16421,2020-12-22,GU,Guam,121,0,1,23,0,0,8,6,7238,7066,27,86804,448,94042,475,93870,473,0,0,6668
16422,2020-12-22,HI,Hawaii,282,282,0,49,1679,0,15,8,20815,20417,66,0,0,776936,3486,0,0,0,0,0
16423,2020-12-22,IA,Iowa,3653,0,64,651,0,0,140,71,231264,231264,642,919504,1065,1150768,1707,2144560,8731,1153004,1717,219071
16424,2020-12-22,ID,Idaho,1301,1151,21,345,5208,53,87,0,130877,109102,917,419393,1449,528495,2127,824413,5093,528495,2127,51421
16425,2020-12-22,IL,Illinois,16671,15414,144,4571,0,0,981,557,911308,0,6239,0,0,12605743,84764,12605743,84764,0,0,0
16426,2020-12-22,IN,Indiana,7581,7244,143,3064,32992,282,649,356,471876,0,3657,2073142,7689,5330603,41961,5330603,41961,2545018,11346,0
16427,2020-12-22,KS,Kansas,2448,0,0,630,6267,0,168,92,204600,0,0,741523,0,946123,0,0,0,946123,0,0
16428,2020-12-22,KY,Kentucky,2440,2288,28,1631,12675,160,419,223,247344,199942,3047,0,0,3038072,9168,3038072,9168,0,0,35118
16429,2020-12-22,LA,Louisiana,7158,6813,51,1647,0,0,0,181,290960,266953,3699,3731798,37750,4022758,41449,3998751,40516,0,0,232725
16430,2020-12-22,MA,Massachusetts,11804,11549,45,2004,15372,0,412,233,331174,318143,3800,3530284,14749,10301914,62078,10301914,62078,3848427,18042,206843
16431,2020-12-22,MD,Maryland,5519,5353,48,1717,24955,197,400,0,255397,255397,2324,2435353,14936,5380189,55698,5380189,55698,2690750,17260,9128
16432,2020-12-22,ME,Maine,303,298,10,185,985,5,43,19,19743,17095,458,0,0,1027509,6652,1027509,6652,0,0,10884
16433,2020-12-22,MI,Michigan,12342,11705,189,3156,0,0,731,426,504629,466485,3514,0,0,7904894,33595,7904894,33595,0,0,284731
16434,2020-12-22,MN,Minnesota,4896,4763,24,1060,20816,187,228,0,401011,388673,1700,2493097,9882,5076975,30010,0,0,2881770,11433,376354
16435,2020-12-22,MO,Missouri,5158,0,211,2703,0,0,640,354,370439,370439,2123,1623409,3274,3496171,13339,3496171,13339,1993848,5397,0
16436,2020-12-22,MP,Northern Mariana Islands,2,2,0,0,4,0,0,0,116,116,0,17429,0,17545,0,26131,0,17542,0,29
16437,2020-12-22,MS,Mississippi,4490,3683,79,1340,8039,0,336,192,197691,140913,2191,1127658,0,1325349,2191,1267602,0,0,0,154669
16438,2020-12-22,MT,Montana,895,0,14,253,3332,52,62,27,77947,0,623,0,0,762854,3875,762854,3875,0,0,69101
16439,2020-12-22,NC,North Carolina,6291,5980,51,3001,0,0,686,0,488902,451384,5255,0,0,6274460,35857,6274460,35857,0,0,0
16440,2020-12-22,ND,North Dakota,1244,0,5,135,3421,21,19,0,90453,87947,332,282975,989,1208471,4179,1273761,4555,370922,1234,86776
16441,2020-12-22,NE,Nebraska,1511,0,25,582,5013,21,0,0,157103,0,721,664682,1364,1648559,8511,1648559,8511,822184,2085,95171
16442,2020-12-22,NH,New Hampshire,656,0,0,297,889,0,0,0,38008,28927,620,460334,1758,973681,5079,973681,5079,489261,2238,30867
16443,2020-12-22,NJ,New Jersey,18326,16418,103,3735,45544,260,740,492,484709,440336,5266,6859760,0,7344469,5266,7295523,0,0,0,0
16444,2020-12-22,NM,New Mexico,2203,0,23,810,8947,101,0,0,132075,0,1267,0,0,1851782,10198,1851782,10198,0,0,56844
16445,2020-12-22,NV,Nevada,2825,0,38,1996,0,0,437,302,206974,206974,1090,910723,2677,1968619,8961,0,0,1117697,3767,0
16446,2020-12-22,NY,New York,28850,0,141,6661,0,0,1126,614,866765,0,9716,0,0,23639536,164868,0,0,0,0,0
16447,2020-12-22,OH,Ohio,8252,7530,130,4829,35594,546,1160,742,637032,576802,7678,0,0,7321127,30254,7321127,30254,0,0,467570
16448,2020-12-22,OK,Oklahoma,2240,0,22,1759,15404,46,481,0,265620,0,2186,2251317,52569,2516937,54755,2517012,61388,0,0,228191
16449,2020-12-22,OR,Oregon,1347,0,6,595,5940,103,131,59,103755,0,825,0,0,2472444,56640,2472444,56640,0,0,0
16450,2020-12-22,PA,Pennsylvania,14212,0,231,6151,0,0,1236,772,571551,517859,7962,3168882,8807,7086035,47369,0,0,3686741,14681,348646
16451,2020-12-22,PR,Puerto Rico,1391,1150,9,535,0,0,93,97,69912,66067,1063,305972,0,375884,1063,415664,0,0,0,57458
16452,2020-12-22,RI,Rhode Island,1678,0,8,440,6059,73,54,38,81187,0,956,528741,3000,1869428,12711,0,0,609928,3956,0
16453,2020-12-22,SC,South Carolina,4976,4602,14,1586,13507,41,344,170,278055,257340,2322,2664125,23231,2942180,25553,2921465,25361,0,0,138745
16454,2020-12-22,SD,South Dakota,1381,0,0,341,5461,32,69,38,95509,87252,435,268089,843,578931,1877,578931,1877,363598,1278,86501
16455,2020-12-22,TN,Tennessee,6269,5529,133,3112,13876,80,783,426,534019,477100,4441,0,0,5356942,16026,5356942,16026,0,0,447996
16456,2020-12-22,TX,Texas,25606,0,191,10299,0,0,2767,0,1613095,1431416,21147,0,0,12948343,122643,12948343,122643,0,0,1297294
16457,2020-12-22,UT,Utah,1173,0,12,586,10218,116,202,0,255085,0,2302,1265747,4109,2141321,12256,2141321,12256,1495847,5711,196951
16458,2020-12-22,VA,Virginia,4705,4221,51,2166,17083,135,535,279,314481,268472,3591,0,0,3993232,18216,0,0,0,0,0
16459,2020-12-22,VI,U.S. Virgin Islands,23,0,0,0,0,0,0,0,1934,0,13,32027,282,33961,295,0,0,34055,307,1785
16460,2020-12-22,VT,Vermont,112,112,1,43,0,0,9,0,6608,6448,74,248649,1369,660302,3818,660302,3818,255097,1443,4310
16461,2020-12-22,WA,Washington,3106,0,2,1207,13515,124,272,128,226635,218415,4035,0,0,3559695,56118,0,0,0,0,0
16462,2020-12-22,WI,Wisconsin,4879,4545,128,1274,20355,187,281,0,497380,461015,3027,2303714,4449,5110544,21624,0,0,2764729,6852,421506
16463,2020-12-22,WV,West Virginia,1171,1060,42,739,0,0,175,75,74737,61660,1400,0,0,1401206,8002,1401206,8002,0,0,50702
16464,2020-12-22,WY,Wyoming,373,0,22,161,1023,5,0,0,42379,36550,261,155601,658,475800,2281,475800,2281,192151,816,40128
16465,2020-12-23,AK,Alaska,197,197,3,111,961,13,0,15,43361,0,360,0,0,1222027,6745,1222027,6745,0,0,0
16466,2020-12-23,AL,Alabama,4587,4023,135,2535,31651,346,0,0,334569,271500,4758,1541851,9211,1813351,12372,0,0,1813351,12372,193149
16467,2020-12-23,AR,Arkansas,3376,2939,38,1110,10826,175,340,174,207941,174782,2893,1796073,10877,1970855,12877,1970855,12877,0,0,182024
16468,2020-12-23,AS,American Samoa,0,0,0,0,0,0,0,0,0,0,0,2140,0,2140,0,2140,0,0,0,0
16469,2020-12-23,AZ,Arizona,8179,7434,54,4163,34112,493,972,673,473273,452680,6058,2245335,11584,4732267,42251,4732267,42251,2698015,17167,0
16470,2020-12-23,CA,California,23284,0,361,19361,0,0,3955,0,1964076,1964076,39069,0,0,30468560,278378,30468560,278378,0,0,0
16471,2020-12-23,CO,Colorado,4462,3831,93,1336,17642,161,0,0,316500,303493,2948,1766704,10601,4153784,43042,0,0,2070197,13403,0
16472,2020-12-23,CT,Connecticut,5736,4641,33,1155,0,0,0,0,170705,160524,1745,0,0,4336660,45748,4336660,45748,0,0,0
16473,2020-12-23,DC,District of Columbia,751,0,7,253,0,0,76,27,27226,0,326,0,0,849992,9790,0,0,346694,2332,19514
16474,2020-12-23,DE,Delaware,872,772,0,454,0,0,64,0,52235,50139,612,438013,1361,913754,3382,0,0,490248,1973,0
16475,2020-12-23,FL,Florida,21173,0,121,5590,61617,338,0,0,1213760,1059114,11100,7163174,42208,14941870,108462,13340461,106679,8376934,53308,0
16476,2020-12-23,GA,Georgia,10519,9554,56,4157,40139,303,0,0,608290,524055,7773,0,0,5086136,36781,5086136,36781,0,0,0
16477,2020-12-23,GU,Guam,121,0,0,21,0,0,7,3,7257,7084,19,87225,421,94482,440,94309,439,0,0,6707
16478,2020-12-23,HI,Hawaii,285,285,3,67,1703,24,14,11,20920,20522,105,0,0,781435,4499,0,0,0,0,0
16479,2020-12-23,IA,Iowa,3668,0,15,644,0,0,139,71,232765,232765,1501,922019,2515,1154784,4016,2159082,14522,1157029,4025,222079
16480,2020-12-23,ID,Idaho,1313,1158,12,345,5267,59,87,0,132594,110351,1717,420187,794,530538,2043,828858,4445,530538,2043,51996
16481,2020-12-23,IL,Illinois,16842,15547,171,4593,0,0,953,536,918070,0,6762,0,0,12688071,82328,12688071,82328,0,0,0
16482,2020-12-23,IN,Indiana,7645,7306,64,3123,33214,222,664,364,476538,0,4662,2079955,6813,5376575,45972,5376575,45972,2556493,11475,0
16483,2020-12-23,KS,Kansas,2507,0,59,1014,6424,157,255,119,209689,0,5089,752515,10992,962204,16081,0,0,962204,16081,0
16484,2020-12-23,KY,Kentucky,2466,2312,26,1644,12827,152,413,222,250280,202044,2936,0,0,3061692,23620,3061692,23620,0,0,35478
16485,2020-12-23,LA,Louisiana,7226,6877,68,1675,0,0,0,196,293934,268984,2974,3756532,24734,4050466,27708,4025516,26765,0,0,247501
16486,2020-12-23,MA,Massachusetts,11887,11630,83,2066,15372,0,409,226,335988,322652,4814,3548835,18551,10399569,97655,10399569,97655,3871487,23060,206843
16487,2020-12-23,MD,Maryland,5568,5402,49,1776,25072,117,419,0,257862,257862,2465,2447078,11725,5419999,39810,5419999,39810,2704940,14190,9197
16488,2020-12-23,ME,Maine,311,306,8,187,1000,15,46,19,20491,17695,748,0,0,1035201,7692,1035201,7692,0,0,11039
16489,2020-12-23,MI,Michigan,12415,11775,73,3108,0,0,738,416,508449,469928,3820,0,0,7937658,32764,7937658,32764,0,0,284731
16490,2020-12-23,MN,Minnesota,4971,4834,75,1073,20963,147,238,0,402519,389882,1508,2499768,6671,5094803,17828,0,0,2889650,7880,379512
16491,2020-12-23,MO,Missouri,5255,0,97,2716,0,0,652,353,373580,373580,3141,1627266,3857,3513613,17442,3513613,17442,2000846,6998,0
16492,2020-12-23,MP,Northern Mariana Islands,2,2,0,0,4,0,0,0,116,116,0,17429,0,17545,0,26131,0,17542,0,29
16493,2020-12-23,MS,Mississippi,4533,3702,43,1377,8039,0,339,195,200325,141944,2634,1127658,0,1327983,2634,1267602,0,0,0,154669
16494,2020-12-23,MT,Montana,914,0,19,251,3360,28,50,24,78522,0,575,0,0,766196,3342,766196,3342,0,0,69555
16495,2020-12-23,NC,North Carolina,6360,6029,69,3043,0,0,696,0,494511,455469,5609,0,0,6318737,44277,6318737,44277,0,0,0
16496,2020-12-23,ND,North Dakota,1249,0,5,118,3436,15,20,0,90723,88128,270,283541,566,1211720,3249,1277443,3682,371669,747,87091
16497,2020-12-23,NE,Nebraska,1521,0,10,566,5036,23,0,0,158324,0,1221,666937,2255,1662324,13765,1662324,13765,825661,3477,96359
16498,2020-12-23,NH,New Hampshire,677,0,21,305,892,3,0,0,38512,29302,504,462374,2040,979534,5853,979534,5853,491676,2415,31426
16499,2020-12-23,NJ,New Jersey,18466,16521,140,3841,45807,263,765,485,490162,445138,5453,6902509,42749,7392671,48202,7347647,52124,0,0,0
16500,2020-12-23,NM,New Mexico,2243,0,40,809,9007,60,0,0,133242,0,1167,0,0,1861862,10080,1861862,10080,0,0,57980
16501,2020-12-23,NV,Nevada,2871,0,46,2001,0,0,460,312,209962,209962,2988,914225,3502,1984938,16319,0,0,1124187,6490,0
16502,2020-12-23,NY,New York,29016,0,166,6864,0,0,1166,633,878702,0,11937,0,0,23843897,204361,0,0,0,0,0
16503,2020-12-23,OH,Ohio,8361,7613,109,4694,36025,431,1131,708,644822,583118,7790,0,0,7352464,31337,7352464,31337,0,0,479387
16504,2020-12-23,OK,Oklahoma,2283,0,43,1728,15678,274,449,0,269276,0,3656,2273979,22662,2543255,26318,2543976,26964,0,0,231522
16505,2020-12-23,OR,Oregon,1382,0,35,579,6014,74,125,67,105073,0,1318,0,0,2491437,18993,2491437,18993,0,0,0
16506,2020-12-23,PA,Pennsylvania,14442,0,230,6142,0,0,1263,764,581156,525803,9605,3181266,12384,7148310,62275,0,0,3707069,20328,360316
16507,2020-12-23,PR,Puerto Rico,1408,1166,17,537,0,0,86,87,70488,66583,576,305972,0,376460,576,415664,0,0,0,58562
16508,2020-12-23,RI,Rhode Island,1704,0,26,442,6131,72,49,35,82066,0,879,531773,3032,1887457,18029,0,0,613839,3911,0
16509,2020-12-23,SC,South Carolina,5028,4651,52,1671,13672,165,355,142,282230,261024,4175,2693489,29364,2975719,33539,2954513,33048,0,0,140452
16510,2020-12-23,SD,South Dakota,1389,0,8,337,5492,31,70,39,96040,87630,531,269086,997,580783,1852,580783,1852,365126,1528,87337
16511,2020-12-23,TN,Tennessee,6380,5612,111,3162,13970,94,783,438,541240,481706,7221,0,0,5386825,29883,5386825,29883,0,0,455586
16512,2020-12-23,TX,Texas,25900,0,294,10574,0,0,2874,0,1636458,1451256,23363,0,0,13021855,73512,13021855,73512,0,0,1311851
16513,2020-12-23,UT,Utah,1196,0,23,615,10327,109,198,0,257697,0,2612,1270840,5093,2155708,14387,2155708,14387,1503058,7211,200943
16514,2020-12-23,VA,Virginia,4760,4251,55,2586,17271,188,532,290,319133,271811,4652,0,0,4029903,36671,0,0,0,0,0
16515,2020-12-23,VI,U.S. Virgin Islands,23,0,0,0,0,0,0,0,1950,0,16,32761,734,34711,750,0,0,34816,761,1802
16516,2020-12-23,VT,Vermont,117,117,5,29,0,0,7,0,6680,6516,72,248588,0,663684,3382,663684,3382,255104,7,4380
16517,2020-12-23,WA,Washington,3131,0,25,774,13590,75,195,97,227887,219584,1252,0,0,3590459,30764,0,0,0,0,0
16518,2020-12-23,WI,Wisconsin,4953,4614,74,1243,20519,164,260,0,500443,463594,3063,2309991,6277,5139420,28876,0,0,2773585,8856,424946
16519,2020-12-23,WV,West Virginia,1194,1079,23,737,0,0,175,78,75936,62419,1199,0,0,1407184,5978,1407184,5978,0,0,51916
16520,2020-12-23,WY,Wyoming,373,0,0,161,1027,4,0,0,42664,36700,285,156054,453,478351,2551,478351,2551,192754,603,40258
16521,2020-12-24,AK,Alaska,199,199,2,105,983,22,0,14,43629,0,268,0,0,1227735,5708,1227735,5708,0,0,0
16522,2020-12-24,AL,Alabama,4676,4093,89,2542,31954,303,0,0,338801,274679,4232,1550002,8151,1824681,11330,0,0,1824681,11330,193149
16523,2020-12-24,AR,Arkansas,3406,2946,30,1093,10879,53,360,178,211145,177140,3204,1811933,15860,1989073,18218,1989073,18218,0,0,184335
16524,2020-12-24,AS,American Samoa,0,0,0,0,0,0,0,0,0,0,0,2140,0,2140,0,2140,0,0,0,0
16525,2020-12-24,AZ,Arizona,8294,7538,115,4221,34520,408,965,620,480319,459002,7046,2261515,16180,4787230,54963,4787230,54963,2720517,22502,0
16526,2020-12-24,CA,California,23635,0,351,19771,0,0,4069,0,2003146,2003146,39070,0,0,30769749,301189,30769749,301189,0,0,0
16527,2020-12-24,CO,Colorado,4550,3913,88,1260,17793,151,0,0,319530,306339,3030,1777208,10504,4197950,44166,0,0,2083547,13350,0
16528,2020-12-24,CT,Connecticut,5791,4686,55,1200,0,0,0,0,172743,162449,2038,0,0,4375897,39237,4375897,39237,0,0,0
16529,2020-12-24,DC,District of Columbia,756,0,5,250,0,0,72,33,27436,0,210,0,0,856781,6789,0,0,348189,1495,19740
16530,2020-12-24,DE,Delaware,888,788,16,426,0,0,60,0,53015,50887,780,440635,2622,921583,7829,0,0,493650,3402,0
16531,2020-12-24,FL,Florida,21295,0,122,5619,61922,305,0,0,1226530,1067767,12770,7210248,47074,15093456,151586,13468971,128510,8436778,59844,0
16532,2020-12-24,GA,Georgia,10582,9607,63,4240,40539,400,0,0,618576,531954,10286,0,0,5135306,49170,5135306,49170,0,0,0
16533,2020-12-24,GU,Guam,121,0,0,20,0,0,7,3,7266,7091,9,87416,191,94682,200,94507,198,0,0,6743
16534,2020-12-24,HI,Hawaii,285,285,0,67,1703,0,14,11,21048,20650,128,0,0,786641,5206,0,0,0,0,0
16535,2020-12-24,IA,Iowa,3739,0,71,625,0,0,127,70,233881,233881,1116,923830,1811,1157711,2927,2170162,11080,1159957,2928,224817
16536,2020-12-24,ID,Idaho,1324,1169,11,433,5316,49,106,0,133985,111461,1391,421254,1067,532715,2177,833369,4511,532715,2177,52799
16537,2020-12-24,IL,Illinois,16960,15643,118,4488,0,0,944,518,925107,0,7037,0,0,12782980,94909,12782980,94909,0,0,0
16538,2020-12-24,IN,Indiana,7730,7391,85,3013,33465,251,633,369,482734,0,6196,2089811,9856,5431146,54571,5431146,54571,2572545,16052,0
16539,2020-12-24,KS,Kansas,2507,0,0,1014,6424,0,255,119,209689,0,0,752515,0,962204,0,0,0,962204,0,0
16540,2020-12-24,KY,Kentucky,2466,2312,0,1644,12827,0,413,222,250280,202044,0,0,0,3061692,0,3061692,0,0,0,35478
16541,2020-12-24,LA,Louisiana,7272,6918,46,1633,0,0,0,199,296499,271177,2565,3779323,22791,4075822,25356,4050500,24984,0,0,247501
16542,2020-12-24,MA,Massachusetts,11963,11706,76,2095,15905,533,409,232,341925,328307,5937,3572264,23429,10514045,114476,10514045,114476,3900571,29084,229910
16543,2020-12-24,MD,Maryland,5627,5462,59,1760,25072,0,426,0,260728,260728,2866,2460491,13413,5465868,45869,5465868,45869,2721219,16279,9197
16544,2020-12-24,ME,Maine,317,312,6,187,1015,15,46,19,21226,18258,735,0,0,1044446,9245,1044446,9245,0,0,11078
16545,2020-12-24,MI,Michigan,12415,11775,0,3108,0,0,738,416,508449,469928,0,0,0,7937658,0,7937658,0,0,0,284731
16546,2020-12-24,MN,Minnesota,5050,4904,79,1048,21105,142,238,0,404403,391441,1884,2511898,12130,5141662,46859,0,0,2903339,13689,381269
16547,2020-12-24,MO,Missouri,5294,0,39,2749,0,0,667,349,376811,376811,3231,1632525,5259,3535936,22323,3535936,22323,2009336,8490,0
16548,2020-12-24,MP,Northern Mariana Islands,2,2,0,0,4,0,0,0,118,118,2,17429,0,17547,2,26131,0,17542,0,29
16549,2020-12-24,MS,Mississippi,4556,3715,23,1377,8039,0,339,195,202651,142715,2326,1127658,0,1330309,2326,1267602,0,0,0,154669
16550,2020-12-24,MT,Montana,916,0,2,241,3406,46,47,19,78929,0,407,0,0,771693,5497,771693,5497,0,0,70176
16551,2020-12-24,NC,North Carolina,6360,6029,0,3043,0,0,696,0,494511,455469,0,0,0,6376650,57913,6376650,57913,0,0,0
16552,2020-12-24,ND,North Dakota,1267,0,18,122,3472,36,21,0,90948,88317,225,284347,806,1218701,6981,1285111,7668,372664,995,87367
16553,2020-12-24,NE,Nebraska,1561,0,40,572,5064,28,0,0,159662,0,1338,670087,3150,1681771,19447,1681771,19447,830155,4494,96706
16554,2020-12-24,NH,New Hampshire,690,0,13,298,894,2,0,0,38902,29654,390,465366,2992,992283,12749,992283,12749,495020,3344,32324
16555,2020-12-24,NJ,New Jersey,18544,16599,78,3802,46038,231,749,524,495492,449842,5330,6948519,46010,7444011,51340,7398361,50714,0,0,0
16556,2020-12-24,NM,New Mexico,2272,0,29,811,9118,111,0,0,135166,0,1924,0,0,1876924,15062,1876924,15062,0,0,58917
16557,2020-12-24,NV,Nevada,2916,0,45,1908,0,0,458,287,212211,212211,2249,920054,5829,2003596,18658,0,0,1132265,8078,0
16558,2020-12-24,NY,New York,29149,0,133,6928,0,0,1160,621,891270,0,12568,0,0,24070193,226296,0,0,0,0,0
16559,2020-12-24,OH,Ohio,8456,7687,95,4494,36345,320,1124,683,653650,590630,8828,0,0,7409870,57406,7409870,57406,0,0,489808
16560,2020-12-24,OK,Oklahoma,2328,0,45,1836,15912,234,477,0,272553,0,3277,2296331,22352,2568884,25629,2570120,26144,0,0,234967
16561,2020-12-24,OR,Oregon,1403,0,21,579,6122,108,125,67,105970,0,897,0,0,2517896,26459,2517896,26459,0,0,0
16562,2020-12-24,PA,Pennsylvania,14718,0,276,6077,0,0,1219,743,590386,532939,9230,3193528,12262,7205757,57447,0,0,3726467,19398,371943
16563,2020-12-24,PR,Puerto Rico,1423,1179,15,534,0,0,90,88,70808,66871,320,305972,0,376780,320,415664,0,0,0,59690
16564,2020-12-24,RI,Rhode Island,1715,0,11,442,6131,0,49,35,83112,0,1046,533795,2022,1908514,21057,0,0,616907,3068,0
16565,2020-12-24,SC,South Carolina,5043,4662,15,1766,13776,104,365,177,285028,263392,2798,2713727,20238,2998755,23036,2977119,22606,0,0,141962
16566,2020-12-24,SD,South Dakota,1430,0,41,312,5503,11,68,36,96546,88003,506,269964,878,583516,2733,583516,2733,366510,1384,88018
16567,2020-12-24,TN,Tennessee,6431,5646,51,3173,14044,74,813,471,546497,485728,5257,0,0,5413082,26257,5413082,26257,0,0,462694
16568,2020-12-24,TX,Texas,26208,0,308,10724,0,0,2865,0,1653522,1464556,17064,0,0,13136700,114845,13136700,114845,0,0,1326975
16569,2020-12-24,UT,Utah,1204,0,8,605,10406,79,180,0,260589,0,2892,1276588,5748,2171768,16060,2171768,16060,1510916,7858,204844
16570,2020-12-24,VA,Virginia,4791,4263,31,2577,17389,118,530,294,323915,275235,4782,0,0,4070000,40097,0,0,0,0,0
16571,2020-12-24,VI,U.S. Virgin Islands,23,0,0,0,0,0,0,0,1967,0,17,33016,255,34983,272,0,0,35100,284,1817
16572,2020-12-24,VT,Vermont,120,120,3,23,0,0,6,0,6781,6617,101,250106,1518,671230,7546,671230,7546,256723,1619,4442
16573,2020-12-24,WA,Washington,3162,0,31,1202,13617,27,263,105,230202,221695,2315,0,0,3620650,30191,0,0,0,0,0
