Acc_ID,Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
186,2017S008609    ,Ciutat Vella,el Barri GÃ²tic,Portal de la Pau / Colom                          ,Thursday,October,19,17,Afternoon,1,0,1,2
187,2017S010397    ,Ciutat Vella,el Barri GÃ²tic,Portal de la Pau / Josep Carner                   ,Saturday,December,16,10,Morning,1,0,1,2
188,2017S007088    ,Ciutat Vella,el Barri GÃ²tic,B-10 (Llobregat)                                  ,Sunday,August,20,7,Morning,1,0,1,1
189,2017S006752    ,Ciutat Vella,el Barri GÃ²tic,Litoral (Llobregat)                               ,Friday,August,4,10,Morning,0,0,0,1
190,2017S005434    ,Ciutat Vella,el Barri GÃ²tic,Ferran                                            ,Wednesday,June,21,11,Morning,0,0,0,1
191,2017S000795    ,Ciutat Vella,el Raval,HOSPITAL / Rbla Raval                             ,Monday,January,30,11,Morning,1,0,1,1
192,2017S003242    ,Ciutat Vella,el Raval,Rambla                                            ,Saturday,April,8,3,Night,0,0,0,1
193,2017S008456    ,Ciutat Vella,el Raval,Pelai                                             ,Saturday,October,14,9,Morning,2,0,2,1
194,2017S009001    ,Ciutat Vella,el Raval,Pelai / Gravina                                   ,Tuesday,October,31,14,Afternoon,1,0,1,1
195,2017S006961    ,Ciutat Vella,el Raval,Pelai / Bergara                                   ,Sunday,August,13,16,Afternoon,1,0,1,2
196,2017S003212    ,Ciutat Vella,el Raval,Pelai                                             ,Wednesday,April,5,20,Afternoon,2,0,2,1
197,2017S001328    ,Ciutat Vella,el Raval,PELAI                                             ,Friday,February,17,12,Morning,1,0,1,2
198,2017S005739    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Palau / MarquÃ¨s de l'Argentera                    ,Sunday,July,2,12,Morning,1,0,1,1
199,2017S000459    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PARC CIUTADELLA                                   ,Tuesday,January,17,16,Afternoon,1,0,1,1
200,2017S006949    ,Ciutat Vella,la Barceloneta,Almirall Cervera                                  ,Sunday,August,13,0,Night,1,0,1,1
201,2017S004227    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Ciutadella                                        ,Friday,May,12,14,Afternoon,0,0,0,1
202,2017S001390    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PLA PALAU                                         ,Sunday,February,19,16,Afternoon,1,0,1,1
203,2017S008718    ,Ciutat Vella,la Barceloneta,Joan BorbÃ³ Comte Barcelona                        ,Saturday,October,21,20,Afternoon,2,0,2,1
204,2017S003375    ,Ciutat Vella,la Barceloneta,B-10 (BesÃ²s)                                      ,Thursday,April,13,18,Afternoon,1,0,1,2
205,2017S007932    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Litoral (Llobregat)                               ,Monday,September,25,19,Afternoon,1,0,1,3
206,2017S007604    ,Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Thursday,September,14,12,Morning,3,0,3,1
207,2017S004166    ,Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Wednesday,May,10,18,Afternoon,1,0,1,2
208,2017S010744    ,Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Friday,December,29,8,Morning,1,0,1,2
209,2017S004266    ,Ciutat Vella,la Barceloneta,Pizarro / Ginebra                                 ,Saturday,May,13,17,Afternoon,2,0,2,2
210,2017S001054    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",RDA LITORAL(LLOBRE                                ,Wednesday,February,8,16,Afternoon,1,0,1,5
211,2017S008486    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Isabel II                                         ,Sunday,October,15,18,Afternoon,1,0,1,2
212,2017S004804    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Colom / Antonio LÃ³pez                             ,Wednesday,May,31,22,Night,0,1,1,2
213,2017S003350    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sota Muralla / Isabel II                          ,Wednesday,April,12,19,Afternoon,0,0,0,2
214,2017S000851    ,Ciutat Vella,la Barceloneta,RDA LITORAL(LLOBRE                                ,Wednesday,February,1,10,Morning,1,0,1,2
215,2017S008971    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",MarquÃ¨s de l'Argentera                            ,Monday,October,30,15,Afternoon,1,0,1,2
216,2017S005223    ,Ciutat Vella,el Barri GÃ²tic,Catalunya / Portal de l'Ã€ngel                     ,Wednesday,June,14,21,Afternoon,2,0,2,1
217,2017S008716    ,Ciutat Vella,el Barri GÃ²tic,Catalunya                                         ,Saturday,October,21,17,Afternoon,1,0,1,2
218,2017S004623    ,Ciutat Vella,el Barri GÃ²tic,Catedral                                          ,Thursday,May,25,16,Afternoon,1,0,1,1
219,2017S006026    ,Ciutat Vella,el Barri GÃ²tic,Laietana / Antoni Maura                           ,Tuesday,July,11,16,Afternoon,2,0,2,1
220,2017S010256    ,Ciutat Vella,el Barri GÃ²tic,Laietana                                          ,Monday,December,11,13,Morning,1,0,1,2
221,2017S000606    ,Ciutat Vella,el Barri GÃ²tic,VIA LAIETANA / Pl Antoni Maura                    ,Monday,January,23,15,Afternoon,1,0,1,1
222,2017S002095    ,Ciutat Vella,el Barri GÃ²tic,VIA LAIETANA                                      ,Wednesday,March,15,20,Afternoon,3,0,3,2
223,2017S006906    ,Ciutat Vella,la Barceloneta,Ramon Trias Fargas / Litoral                      ,Thursday,August,10,22,Night,1,0,1,2
224,2017S010538    ,Ciutat Vella,la Barceloneta,Ramon Trias Fargas                                ,Wednesday,December,20,16,Afternoon,2,0,2,2
225,2017S005721    ,Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas                      ,Friday,June,30,17,Afternoon,1,0,1,2
226,2017S003638    ,Ciutat Vella,la Barceloneta,MarÃ­tim de la Barceloneta / Gas                   ,Monday,April,24,7,Morning,1,0,1,2
227,2017S008440    ,Ciutat Vella,la Barceloneta,Sant Elm                                          ,Friday,October,13,17,Afternoon,0,0,0,1
228,2017S001444    ,Ciutat Vella,la Barceloneta,CERMEÃ‘O                                           ,Monday,February,20,22,Night,1,0,1,1
229,2017S000764    ,Ciutat Vella,la Barceloneta,RAMON TRIAS FARGAS                                ,Sunday,January,29,10,Morning,1,0,1,2
230,2017S002106    ,Ciutat Vella,la Barceloneta,PG MARÃTIM BARCELO                                ,Thursday,March,16,5,Night,1,0,1,1
231,2017S008850    ,Ciutat Vella,la Barceloneta,Sota Muralla / Palau                              ,Wednesday,October,25,23,Night,1,0,1,2
232,2017S005532    ,Ciutat Vella,la Barceloneta,MarÃ­tim de la Barceloneta / Judici                ,Sunday,June,25,18,Afternoon,2,0,2,1
233,2017S005717    ,Ciutat Vella,la Barceloneta,Mar / Almirall Aixada                             ,Friday,June,30,17,Afternoon,1,0,1,2
234,2017S004877    ,Ciutat Vella,la Barceloneta,Almirall Aixada / Baluard                         ,Friday,June,2,18,Afternoon,1,0,1,2
235,2017S008446    ,Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas                      ,Friday,October,13,20,Afternoon,2,0,2,2
236,2017S008482    ,Ciutat Vella,la Barceloneta,Pau Vila                                          ,Sunday,October,15,12,Morning,0,0,0,2
237,2017S003370    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",LluÃ­s Companys / ComerÃ§                           ,Thursday,April,13,16,Afternoon,3,0,3,1
238,2017S004245    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Francesc CambÃ³ / Freixures                        ,Friday,May,12,19,Afternoon,1,0,1,1
239,2017S003801    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades                                           ,Friday,April,28,21,Afternoon,1,0,1,2
240,2017S007110    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades                                           ,Tuesday,August,22,16,Afternoon,1,0,1,1
241,2017S010633    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana                                          ,Sunday,December,24,14,Afternoon,1,0,1,2
242,2017S005097    ,Eixample,Sant Antoni,Corts Catalanes / VilamarÃ­                        ,Saturday,June,10,16,Afternoon,1,0,1,2
243,2017S000993    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",AV FRANCESC CAMBÃ“                                 ,Monday,February,6,12,Morning,0,0,0,1
244,2017S006259    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Jonqueres / Laietana                              ,Tuesday,July,18,11,Morning,1,0,1,1
245,2017S009475    ,Eixample,Sant Antoni,ParalÂ·lel / Floridablanca                         ,Wednesday,November,15,17,Afternoon,1,0,1,2
246,2017S005023    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Jonqueres                              ,Thursday,June,8,16,Afternoon,1,0,1,2
247,2017S001793    ,Eixample,Sant Antoni,AV PARALÂ·LEL                                      ,Saturday,March,4,19,Afternoon,1,0,1,2
248,2017S007234    ,Eixample,Sant Antoni,Rocafort / SepÃºlveda                              ,Tuesday,August,29,17,Afternoon,2,0,2,2
249,2017S002206    ,Eixample,Sant Antoni,ENTENÃ‡A / SepÃºlveda                               ,Sunday,March,19,11,Morning,1,0,1,2
250,2017S006779    ,Eixample,Sant Antoni,Corts Catalanes                                   ,Saturday,August,5,11,Morning,1,0,1,2
251,2017S003387    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Antoni Maura                           ,Thursday,April,13,22,Night,1,0,1,2
252,2017S000718    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",VIA LAIETANA                                      ,Friday,January,27,11,Morning,2,0,2,2
253,2017S003566    ,Eixample,la Nova Esquerra de l'Eixample,AragÃ³ / Rocafort                                  ,Friday,April,21,14,Afternoon,1,0,1,2
254,2017S007209    ,Eixample,la Nova Esquerra de l'Eixample,CalÃ bria                                          ,Monday,August,28,7,Morning,0,0,0,5
255,2017S010000    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat / DiputaciÃ³                             ,Thursday,November,30,19,Afternoon,3,0,3,4
256,2017S008905    ,Eixample,la Nova Esquerra de l'Eixample,Mallorca / CalÃ bria                               ,Friday,October,27,16,Afternoon,2,0,2,2
257,2017S005752    ,Eixample,la Nova Esquerra de l'Eixample,EntenÃ§a / Roma                                    ,Monday,July,3,4,Night,0,0,0,1
258,2017S003931    ,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Viladomat                              ,Wednesday,May,3,19,Afternoon,0,0,0,2
259,2017S005140    ,Eixample,la Nova Esquerra de l'Eixample,Comte Borrell                                     ,Monday,June,12,12,Morning,0,0,0,3
260,2017S010492    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Tuesday,December,19,12,Morning,1,0,1,3
261,2017S004160    ,Eixample,la Nova Esquerra de l'Eixample,LlanÃ§a / Roma                                     ,Wednesday,May,10,14,Afternoon,1,0,1,2
262,2017S001020    ,Eixample,la Nova Esquerra de l'Eixample,CALÃ€BRIA / Mallorca                               ,Tuesday,February,7,14,Afternoon,1,0,1,2
263,2017S002446    ,Eixample,la Nova Esquerra de l'Eixample,MALLORCA / CalÃ bria                               ,Monday,March,27,14,Afternoon,1,0,1,2
264,2017S000205    ,Eixample,la Nova Esquerra de l'Eixample,ROCAFORT / GV Corts Catalanes                     ,Monday,January,9,22,Night,1,0,1,2
265,2017S007525    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Sunday,September,10,20,Afternoon,1,0,1,2
266,2017S002512    ,Eixample,la Nova Esquerra de l'Eixample,VALÃˆNCIA / Viladomat                              ,Wednesday,March,29,11,Morning,2,0,2,2
267,2017S001018    ,Eixample,la Nova Esquerra de l'Eixample,ARAGÃ“ / Comte d'Urgell                            ,Tuesday,February,7,13,Morning,1,0,1,1
268,2017S006939    ,Eixample,la Nova Esquerra de l'Eixample,ValÃ¨ncia / Tarragona                              ,Saturday,August,12,13,Morning,1,0,1,2
269,2017S009025    ,Eixample,la Nova Esquerra de l'Eixample,ValÃ¨ncia / VilamarÃ­                               ,Wednesday,November,1,8,Morning,1,0,1,2
270,2017S008956    ,Eixample,la Nova Esquerra de l'Eixample,ValÃ¨ncia / VilamarÃ­                               ,Monday,October,30,8,Morning,1,0,1,2
271,2017S001829    ,Eixample,la Nova Esquerra de l'Eixample,COMTE D'URGELL / AragÃ³                            ,Monday,March,6,9,Morning,1,0,1,2
272,2017S006292    ,Eixample,la Nova Esquerra de l'Eixample,EntenÃ§a / DiputaciÃ³                               ,Tuesday,July,18,23,Night,1,0,1,2
273,2017S010591    ,Eixample,la Nova Esquerra de l'Eixample,EntenÃ§a                                           ,Friday,December,22,6,Morning,0,0,0,2
274,2017S002544    ,Eixample,la Nova Esquerra de l'Eixample,ARAGÃ“ / VilamarÃ­                                  ,Thursday,March,30,13,Morning,1,0,1,2
275,2017S006310    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Rocafort                        ,Wednesday,July,19,17,Afternoon,1,0,1,1
276,2017S010193    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Thursday,December,7,13,Morning,1,0,1,2
277,2017S009343    ,Eixample,la Nova Esquerra de l'Eixample,EntenÃ§a / Josep Tarradellas                       ,Friday,November,10,20,Afternoon,1,0,1,2
278,2017S003804    ,Eixample,la Nova Esquerra de l'Eixample,EntenÃ§a                                           ,Friday,April,28,22,Night,1,0,1,2
279,2017S001088    ,Eixample,la Nova Esquerra de l'Eixample,ARAGÃ“ / Viladomat                                 ,Thursday,February,9,9,Morning,1,0,1,2
280,2017S002040    ,Eixample,la Nova Esquerra de l'Eixample,GV CORTS CATALANES / CalÃ bria                     ,Saturday,March,11,5,Night,1,0,1,2
281,2017S002208    ,Eixample,la Nova Esquerra de l'Eixample,ROCAFORT / RossellÃ³                               ,Sunday,March,19,12,Morning,1,0,1,1
282,2017S001117    ,Eixample,la Nova Esquerra de l'Eixample,AV ROMA / EntenÃ§a                                 ,Friday,February,10,11,Morning,1,0,1,2
283,2017S005803    ,Eixample,la Nova Esquerra de l'Eixample,DiputaciÃ³                                         ,Tuesday,July,4,11,Morning,1,0,1,2
284,2017S006180    ,Eixample,la Nova Esquerra de l'Eixample,ValÃ¨ncia / Rocafort                               ,Saturday,July,15,19,Afternoon,1,0,1,2
285,2017S005492    ,Eixample,la Nova Esquerra de l'Eixample,ValÃ¨ncia                                          ,Friday,June,23,10,Morning,1,0,1,2
286,2017S000584    ,Eixample,la Nova Esquerra de l'Eixample,DIPUTACIÃ“                                         ,Sunday,January,22,2,Night,1,0,1,2
287,2017S006257    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell                                    ,Tuesday,July,18,10,Morning,2,0,2,1
288,2017S004306    ,Eixample,Sant Antoni,Corts Catalanes / Comte Borrell                   ,Monday,May,15,9,Morning,1,0,1,1
289,2017S009867    ,Eixample,Sant Antoni,Comte d'Urgell                                    ,Monday,November,27,10,Morning,2,0,2,2
290,2017S003481    ,Eixample,Sant Antoni,Villarroel                                        ,Wednesday,April,19,10,Morning,1,0,1,2
291,2017S001344    ,Eixample,Sant Antoni,RDA SANT PAU / Manso                              ,Friday,February,17,18,Afternoon,1,0,1,1
292,2017S007747    ,Eixample,Sant Antoni,ParalÂ·lel / CalÃ bria                              ,Tuesday,September,19,13,Morning,2,0,2,1
293,2017S006016    ,Eixample,la Nova Esquerra de l'Eixample,ParÃ­s                                             ,Tuesday,July,11,11,Morning,1,0,1,2
294,2017S005109    ,Eixample,Sant Antoni,Comte Borrell / Manso                             ,Saturday,June,10,20,Afternoon,1,0,1,2
295,2017S009172    ,Eixample,Sant Antoni,Comte d'Urgell / Floridablanca                    ,Monday,November,6,19,Afternoon,1,0,1,1
296,2017S003949    ,Eixample,Sant Antoni,Comte d'Urgell / Floridablanca                    ,Thursday,May,4,11,Morning,1,0,1,2
297,2017S004732    ,Eixample,Sant Antoni,Comte d'Urgell                                    ,Monday,May,29,18,Afternoon,1,0,1,2
298,2017S005384    ,Eixample,Sant Antoni,Comte d'Urgell / SepÃºlveda                        ,Monday,June,19,18,Afternoon,1,0,1,2
299,2017S007547    ,Eixample,Sant Antoni,Corts Catalanes                                   ,Tuesday,September,12,9,Morning,2,0,2,3
300,2017S008711    ,Eixample,Sant Antoni,SepÃºlveda                                         ,Saturday,October,21,14,Afternoon,2,0,2,3
301,2017S003131    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat / RossellÃ³                              ,Wednesday,April,5,8,Morning,1,0,1,2
302,2017S009754    ,Eixample,Sant Antoni,Comte d'Urgell / SepÃºlveda                        ,Thursday,November,23,19,Afternoon,1,0,1,2
303,2017S009727    ,Eixample,Sant Antoni,Manso / Viladomat                                 ,Wednesday,November,22,19,Afternoon,1,0,1,2
304,2017S007135    ,Eixample,Sant Antoni,CalÃ bria                                          ,Wednesday,August,23,10,Morning,1,0,1,1
